id,sentence,security,reliability,NFR_boolean
comments.json_7382,Patient 5 has two office visits   both with instructions,0,0,0
comments.json_7383,Ensure it returns both offices visit with patient instructions,0,1,1
comments.json_7384,assigned to patient 5.,0,0,0
comments.json_7385,Patient 7 has an office visit   but no patient instructions .,0,0,0
comments.json_7386,Check that empty list is returned with bad id even when items are in  DB .,0,1,1
comments.json_7388,test Get Personnel 2,0,1,1
comments.json_7389,test Edit Personnel 2,0,1,1
comments.json_7390,test Get Non Existent Personnel,0,1,1
comments.json_7391,test Edit Personall Zip Code,0,1,1
comments.json_7392,test Edit Personnel Speciality,0,1,1
comments.json_7393,test Get Personnel,0,1,1
comments.json_7394,Already checked the loader   now check that it got the right second,0,1,1
comments.json_7395,record,0,0,0
comments.json_7396,Records Release DAO Test,0,0,0
comments.json_7397,test Add Records Release,0,1,1
comments.json_7398,test Update Records Release,0,1,1
comments.json_7399,test Get Records Release By ID,0,1,1
comments.json_7400,test Get All Health Records By Hospital,0,1,1
comments.json_7401,test Get All Health Records By Pid,0,1,1
comments.json_7402,test DB Exception,0,1,1
comments.json_7403,Fail if exception isn 't caught,0,0,0
comments.json_7404,TODO,0,0,0
comments.json_7405,Fail if exception isn 't caught,0,0,0
comments.json_7406,TODO,0,0,0
comments.json_7407,Fail if exception isn 't caught,0,0,0
comments.json_7408,TODO,0,0,0
comments.json_7409,Fail if exception isn 't caught,0,0,0
comments.json_7410,TODO,0,0,0
comments.json_7411,Fail if exception isn 't caught,0,0,0
comments.json_7412,TODO,0,0,0
comments.json_7414,test Store Retrieve Patient Normal Data,0,1,1
comments.json_7415,test Get Monitoring HC Ps,0,1,1
comments.json_7416,test Bad Store Retrieve Patient Normal Data Bad,0,1,1
comments.json_7417,test Bad Store Retrieve Patient Glucose Only Data Bad,0,1,1
comments.json_7418,test Bad Store Retrieve Patient BP Only Data Bad,0,1,1
comments.json_7419,test Get Telemadicine Bean,0,1,1
comments.json_7420,test Validate PR,0,1,1
comments.json_7421,test Validate PR Error,0,1,1
comments.json_7422,test Remove Patient From List Bad,0,1,1
comments.json_7424,Reviews DAO instance for testing,0,0,0
comments.json_7425,test instance of beans for testing,0,1,1
comments.json_7426,Provide setup for the rest of the tests ; initialize all globals .,0,0,0
comments.json_7427,Tests adding a review to the reviews Table by comparing sizes of lists. Pre-condition: assuming the ReviewsDAO.getAllReviews() works AND setup is run between ea test.,0,1,1
comments.json_7428,sanity check for the initial size of the entries in the reviews table,0,1,1
comments.json_7429,try adding a valid bean,0,0,0
comments.json_7430,check the number of reviews table entries went up by 1,0,1,1
comments.json_7431,Tests getting reviews from a current database for a given HCP.,0,1,1
comments.json_7432,test getting reviews for  Kelly  Doctor,0,1,1
comments.json_7433,test getting reviews for  Gandolf  Stormcloud,0,1,1
comments.json_7434,Tests that  ALL in table reviews are retrieved when called .,0,1,1
comments.json_7435,Tests that overall rating averages are returned for ea HCP.,0,1,1
comments.json_7436,expected average rating for  Kelly  Doctor,0,0,0
comments.json_7437,expected average rating for  Gandolf  Stomcloud,0,0,0
comments.json_7438,Tests that a  Patient can  ONLY review a  Physician they have previously seen .,0,1,1
comments.json_7439,Tests when it should not work  ,0,1,1
comments.json_7440,for  Patient  Tom  Nook and  HCP  Gandolf  Stormcloud,0,0,0
comments.json_7441,Tests when it should be added  ,0,1,1
comments.json_7442,for  Patient  Tom  Nook and  HCP  Kelly  Doctor,0,0,0
comments.json_7443,Tests adding an invalid review,0,1,1
comments.json_7444,Tests getting reviews with invalid dao,0,1,1
comments.json_7445,Tests getting all of the reviews with invalid dao,0,1,1
comments.json_7446,Tests getting the total average rating with invalid dao,0,1,1
comments.json_7447,Tests that the dao throws exceptions when created with bad factory,0,1,1
comments.json_7448,Clears all of the tables   sets the standard data and includes the data for use cases 68 and 69,0,0,0
comments.json_7449,Clears all of the tables,0,0,0
comments.json_7450,Testing when you are using an evil dao . looking for it to throw exceptions,0,1,1
comments.json_7451,Testing when you are using an evil dao . looking for it to throw exceptions,0,1,1
comments.json_7452,order by code asc but field isn 't numerical   so codes will  NOT be,0,0,0
comments.json_7453,in  NUMERICAL ascending order ...,0,0,0
comments.json_7454,(unless codes are switched to fixed width ),0,0,0
comments.json_7455,success,0,0,0
comments.json_7456,order by code asc but field isn 't numerical   so codes will  NOT be,0,0,0
comments.json_7457,in  NUMERICAL ascending order ...,0,0,0
comments.json_7458,(unless codes are switched to fixed width ),0,0,0
comments.json_7459,Tests that a survey was added correctly by adding it to the database and then retrieving the information .,0,1,1
comments.json_7460,all this data would generally be set in the  JSP,0,0,0
comments.json_7461,all this data would generally be set in the  JSP,0,0,0
comments.json_7462,Daniel  Rice adding for 80% statement coverage,0,0,0
comments.json_7464,note - testing the actual loader is done elsewhere . Just check that we 're getting the right,0,1,1
comments.json_7465,ones here,0,0,0
comments.json_7466,that last one inserted should be last because it was backdated,0,0,0
comments.json_7467,Tests to see if the right  MID number shows up in the secondary MID column in the transaction Log .,0,1,1
comments.json_7468,Operational Profile Test,0,0,0
comments.json_7469,test Get Operational Profile,0,1,1
comments.json_7470,test Operation Profile Exception,0,1,1
comments.json_7471,Currently only tests missed -last -year 's -flu -shot half of flu shot methods (only includes static data ) Testing for month decision is in DateUtil tests,0,1,1
comments.json_7472,We need to account for "today " changing . Note that tests should  NOT normally have if -statements in them.,0,0,0
comments.json_7473,otherwise we are in [ Jan   Aug ],0,0,0
comments.json_7474,otherwise we are in [ Jan   Aug ],0,0,0
comments.json_7475,Ward DAO Test,0,0,0
comments.json_7476,set Up,0,0,0
comments.json_7477,testget All Wards By Hospital ID,0,1,1
comments.json_7478,TODO,0,0,0
comments.json_7479,TODO,0,0,0
comments.json_7480,test Add Ward,0,1,1
comments.json_7481,TODO,0,0,0
comments.json_7482,TODO,0,0,0
comments.json_7483,TODO,0,0,0
comments.json_7484,test Update Ward,0,1,1
comments.json_7485,TODO,0,0,0
comments.json_7486,TODO,0,0,0
comments.json_7487,test Remove Ward,0,1,1
comments.json_7488,TODO,0,0,0
comments.json_7489,TODO,0,0,0
comments.json_7490,testget All Ward Rooms By Ward ID,0,1,1
comments.json_7491,TODO,0,0,0
comments.json_7492,TODO,0,0,0
comments.json_7493,test Add Ward Room,0,1,1
comments.json_7494,TODO,0,0,0
comments.json_7495,TODO,0,0,0
comments.json_7496,TODO,0,0,0
comments.json_7497,test Update Ward Room,0,1,1
comments.json_7498,TODO,0,0,0
comments.json_7499,TODO,0,0,0
comments.json_7500,test Remove Ward Room,0,1,1
comments.json_7501,TODO,0,0,0
comments.json_7502,TODO,0,0,0
comments.json_7503,testget All Wards By HCP,0,1,1
comments.json_7504,TODO,0,0,0
comments.json_7505,TODO,0,0,0
comments.json_7506,testget All HC Ps Assigned To Ward,0,1,1
comments.json_7507,TODO,0,0,0
comments.json_7508,TODO,0,0,0
comments.json_7509,test Assign HCP To Ward,0,1,1
comments.json_7510,TODO,0,0,0
comments.json_7511,TODO,0,0,0
comments.json_7512,TODO,0,0,0
comments.json_7513,test Remove Ward 2,0,1,1
comments.json_7514,TODO,0,0,0
comments.json_7515,TODO,0,0,0
comments.json_7516,test Update Ward Room Occupant,0,0,0
comments.json_7517,TODO,0,0,0
comments.json_7518,TODO,0,0,0
comments.json_7519,test Get Ward Rooms By Status,0,1,1
comments.json_7520,TODO,0,0,0
comments.json_7521,TODO,0,0,0
comments.json_7522,test Get Ward Room,0,1,1
comments.json_7523,TODO,0,0,0
comments.json_7524,TODO,0,0,0
comments.json_7525,test Get Hospital By Ward,0,1,1
comments.json_7526,TODO,0,0,0
comments.json_7527,TODO,0,0,0
comments.json_7528,This  Test Data Generator class is in charge of centralizing all of the test data calls. Most of the SQL is in the sql/something.sql files. A few design conventions: <ul> <li>Any time you're using this class  be sure to run the "clearAllTables" first. This is not a very slow method (it's actually quite fast) but it clears all of the tables so that no data from a previous test can affect your current test.</li> <li>We do not recommend having one test method call another test method (except "standardData" or other intentionally "meta" methods). For example  loincs() should not call patient1() first. Instead  put BOTH patient1() and loincs() in your test case. If we keep this convention  then every time you call a method  you know that ONLY your sql file is called and nothing else. The alternative is a lot of unexpected  extraneous calls to some test methods like patient1().</li> </ul>,0,0,0
comments.json_7529,Adds  HCP  Curious  George for testing purposes .,0,1,1
comments.json_7530,Adds  HCP  John  Zoidberg for testing purposes .,0,0,0
comments.json_7531,Adds  HCP  Brooke  Tran with  Specialty  Optometrist .,0,0,0
comments.json_7532,Adds  HCP  Lamar  Bridges with  Specialty  Ophthalmologist .,0,0,0
comments.json_7533,Adds drugs  Midichlominene and  Midichlomaxene for  UC 10 and  UC 37 testing purposes.,0,0,0
comments.json_7534,Set up the outcome of  Acceptance  Scenario 1 of  UC 83  which results in the creation of an  Ophthalmology office visit for  Brody  Franco .,0,0,0
comments.json_7535,Set up the outcome of  Acceptance  Scenario 2 of  UC 83  which results in the creation of an  Ophthalmology office visit for  Freya  Chandler .,0,0,0
comments.json_7536,Set up the preconditions for  Acceptance  Scenario 3 of  UC 84  which results in the creation of an  Ophthalmology office visit for dependent  Brittany  Franco .,0,0,0
comments.json_7537,Set up the preconditions for  Acceptance  Scenario 2 of  UC 88  which results in the creation of an  Ophthalmology  Office  Visit  Request for  Brody  Franco .,0,0,0
comments.json_7538,Adds patient  Dare  Devil for testing purposes .,0,0,0
comments.json_7539,Adds patient  Devils  Advocate for testing purposes .,0,0,0
comments.json_7540,Adds patient  Trend  Setter for testing purposes .,0,0,0
comments.json_7541,Adds patient  Philip  Fry for testing purposes .,0,0,0
comments.json_7542,Adds patient  Brody  Franco   used in the testing of  UC 83.,0,0,0
comments.json_7543,Adds patient  Freya  Chandler   used in the testing of  UC 83.,0,0,0
comments.json_7544,Adds patient  Brittany  Franco   used in the testing of  UC 84.,0,0,0
comments.json_7545,Adds patient  James  Franco   used in the testing of  UC 84.,0,0,0
comments.json_7546,Adds patient  Anakin  Skywalker for  UC 10 and  UC 37 testing purposes .,0,0,0
comments.json_7547,create patients  Dare  Devil and  Devils  Advocate,0,0,0
comments.json_7548,Devils  Advocate is  Dare  Devil 's  Personal  Representative,0,0,0
comments.json_7549,Adds additional  DLHC Ps to certain patients . MID DLHCPs --- ------ 1 9000000000  9000000003,0,0,0
comments.json_7550,Generate test data for uc 51 acceptance scenarios,0,0,0
comments.json_7551,Generate test data for uc 52 acceptance scenarios,0,0,0
comments.json_7552,Generate test data for cdc health statistics,0,0,0
comments.json_7553,Added so that the black box test plans for  Use  Case 32 can be run immediately after running  Test Data Generator,0,0,0
comments.json_7554,Added for  UC 83,0,0,0
comments.json_7555,Added for  UC 86,0,0,0
comments.json_7556,Generate records release data for uc56 acceptance scenarios Includes recordsrelease table data and UAP-HCP relations,0,0,0
comments.json_7557,Generate dependency data for uc 58 acceptance . Create a dependent user   a representative user  and establish representative relationship between the two.,0,0,0
comments.json_7558,Generate dependency data for uc 59 acceptance . Create a dependent user and a representative user,0,0,0
comments.json_7559,Generate dependency data for uc 60 acceptance . Create a  Patient and a  HCP to bill the patient. Create a billed office visit the patient can view.,0,0,0
comments.json_7560,Generate dependency data for uc 63 acceptance . Create two  HC Ps who are OB/GYNs Create seven new patients Give one patient a past pregnancy,0,0,0
comments.json_7561,Generate dependency data for uc 68 and uc 69 acceptance . Create 3 patients and one hcp nutrionist. Patient Derek Morgan has no prior food diary entries. Patient Jennifer Jareau has 2 prior food diary entries. Patient Aaron Hotchner as 2 prior food diary entries. HCP Spencer Reid is a nutrition specialist. Give 2 of the 3 patients food diary information,0,0,0
comments.json_7562,Inserts the user  Emily  Prentiss into the system and gives her one food diary entry.,0,0,0
comments.json_7563,Inserts the user  Emily  Prentiss into the system and gives her one food diary entry.,0,0,0
comments.json_7564,Generate dependency data for uc 63 acceptance . NOTE : also executes the above method because the patients created above are also required for this use case. Give three patients initial obstetrics records.,0,0,0
